sku,categories,name,url_key,description,short_description,product_type,additional_attributes,weight,product_websites,store_view_code,product_online,visibility,qty,is_in_stock,attribute_set_code,price,special_price,special_from_date,special_to_date,tax_class_name,base_image,base_image_label,small_image,small_image_label,thumbnail_image,thumbnail_image_label,additional_images,additional_image_labels,hide_from_product_page,configurable_variations,display_product_options_in
VP04-RN-XS,Venia Catalog/Bottoms/Pants & Shorts,Clara Wide Leg Pants,Clara-Wide-Leg-Pants,"<p>Slip on the Clara Wide Leg Pants and you'll immediately begin to feel something like an ocean breeze sweep over you. These pants are wrinkle-resistant and easy going, just like you. </p><p>Features:</p><ul><li>Cotton fold-down waistband</li><li>Wrinkle-resistant linen</li><li>Sits just below the waist</li><li>32"" inseam</li><li>Hand wash, line dry</li></ul>",,simple,"quantity_and_stock_status=In Stock,has_options=0,required_options=0,fashion_size=XS,fashion_color=Rain,fashion_style=Straight Leg|Full Length,has_video=No,fashion_material=Organic Cotton|Spandex,in_store_available=Online Exclusive",1,base,,1,Not Visible Individually,1000,1,Fashion Bottoms,98,,,,Taxable Goods,/v/p/vp04-rn-main.jpg,Main,/v/p/vp04-rn-main.jpg,Main,/v/p/vp04-rn-main.jpg,Main,,,,,Block after Info Column
VP04-RN-S,Venia Catalog/Bottoms/Pants & Shorts,Clara Wide Leg Pants,Clara-Wide-Leg-Pants,"<p>Slip on the Clara Wide Leg Pants and you'll immediately begin to feel something like an ocean breeze sweep over you. These pants are wrinkle-resistant and easy going, just like you. </p><p>Features:</p><ul><li>Cotton fold-down waistband</li><li>Wrinkle-resistant linen</li><li>Sits just below the waist</li><li>32"" inseam</li><li>Hand wash, line dry</li></ul>",,simple,"quantity_and_stock_status=In Stock,has_options=0,required_options=0,fashion_size=S,fashion_color=Rain,fashion_style=Straight Leg|Full Length,has_video=No,fashion_material=Organic Cotton|Spandex,in_store_available=Online Exclusive",1,base,,1,Not Visible Individually,1000,1,Fashion Bottoms,98,,,,Taxable Goods,/v/p/vp04-rn-main.jpg,Main,/v/p/vp04-rn-main.jpg,Main,/v/p/vp04-rn-main.jpg,Main,,,,,Block after Info Column
VP04-RN-M,Venia Catalog/Bottoms/Pants & Shorts,Clara Wide Leg Pants,Clara-Wide-Leg-Pants,"<p>Slip on the Clara Wide Leg Pants and you'll immediately begin to feel something like an ocean breeze sweep over you. These pants are wrinkle-resistant and easy going, just like you. </p><p>Features:</p><ul><li>Cotton fold-down waistband</li><li>Wrinkle-resistant linen</li><li>Sits just below the waist</li><li>32"" inseam</li><li>Hand wash, line dry</li></ul>",,simple,"quantity_and_stock_status=In Stock,has_options=0,required_options=0,fashion_size=M,fashion_color=Rain,fashion_style=Straight Leg|Full Length,has_video=No,fashion_material=Organic Cotton|Spandex,in_store_available=Online Exclusive",1,base,,1,Not Visible Individually,1000,1,Fashion Bottoms,98,,,,Taxable Goods,/v/p/vp04-rn-main.jpg,Main,/v/p/vp04-rn-main.jpg,Main,/v/p/vp04-rn-main.jpg,Main,,,,,Block after Info Column
VP04-RN-L,Venia Catalog/Bottoms/Pants & Shorts,Clara Wide Leg Pants,Clara-Wide-Leg-Pants,"<p>Slip on the Clara Wide Leg Pants and you'll immediately begin to feel something like an ocean breeze sweep over you. These pants are wrinkle-resistant and easy going, just like you. </p><p>Features:</p><ul><li>Cotton fold-down waistband</li><li>Wrinkle-resistant linen</li><li>Sits just below the waist</li><li>32"" inseam</li><li>Hand wash, line dry</li></ul>",,simple,"quantity_and_stock_status=In Stock,has_options=0,required_options=0,fashion_size=L,fashion_color=Rain,fashion_style=Straight Leg|Full Length,has_video=No,fashion_material=Organic Cotton|Spandex,in_store_available=Online Exclusive",1,base,,1,Not Visible Individually,1000,1,Fashion Bottoms,98,,,,Taxable Goods,/v/p/vp04-rn-main.jpg,Main,/v/p/vp04-rn-main.jpg,Main,/v/p/vp04-rn-main.jpg,Main,,,,,Block after Info Column
VP04-MT-XS,Venia Catalog/Bottoms/Pants & Shorts,Clara Wide Leg Pants,Clara-Wide-Leg-Pants,"<p>Slip on the Clara Wide Leg Pants and you'll immediately begin to feel something like an ocean breeze sweep over you. These pants are wrinkle-resistant and easy going, just like you. </p><p>Features:</p><ul><li>Cotton fold-down waistband</li><li>Wrinkle-resistant linen</li><li>Sits just below the waist</li><li>32"" inseam</li><li>Hand wash, line dry</li></ul>",,simple,"quantity_and_stock_status=In Stock,has_options=0,required_options=0,fashion_size=XS,fashion_color=Mint,fashion_style=Straight Leg|Full Length,has_video=No,fashion_material=Organic Cotton|Spandex,in_store_available=Online Exclusive",1,base,,1,Not Visible Individually,1000,1,Fashion Bottoms,98,,,,Taxable Goods,/v/p/vp04-mt-main.jpg,Main,/v/p/vp04-mt-main.jpg,Main,/v/p/vp04-mt-main.jpg,Main,,,,,Block after Info Column
VP04-MT-S,Venia Catalog/Bottoms/Pants & Shorts,Clara Wide Leg Pants,Clara-Wide-Leg-Pants,"<p>Slip on the Clara Wide Leg Pants and you'll immediately begin to feel something like an ocean breeze sweep over you. These pants are wrinkle-resistant and easy going, just like you. </p><p>Features:</p><ul><li>Cotton fold-down waistband</li><li>Wrinkle-resistant linen</li><li>Sits just below the waist</li><li>32"" inseam</li><li>Hand wash, line dry</li></ul>",,simple,"quantity_and_stock_status=In Stock,has_options=0,required_options=0,fashion_size=S,fashion_color=Mint,fashion_style=Straight Leg|Full Length,has_video=No,fashion_material=Organic Cotton|Spandex,in_store_available=Online Exclusive",1,base,,1,Not Visible Individually,1000,1,Fashion Bottoms,98,,,,Taxable Goods,/v/p/vp04-mt-main.jpg,Main,/v/p/vp04-mt-main.jpg,Main,/v/p/vp04-mt-main.jpg,Main,,,,,Block after Info Column
VP04-MT-M,Venia Catalog/Bottoms/Pants & Shorts,Clara Wide Leg Pants,Clara-Wide-Leg-Pants,"<p>Slip on the Clara Wide Leg Pants and you'll immediately begin to feel something like an ocean breeze sweep over you. These pants are wrinkle-resistant and easy going, just like you. </p><p>Features:</p><ul><li>Cotton fold-down waistband</li><li>Wrinkle-resistant linen</li><li>Sits just below the waist</li><li>32"" inseam</li><li>Hand wash, line dry</li></ul>",,simple,"quantity_and_stock_status=In Stock,has_options=0,required_options=0,fashion_size=M,fashion_color=Mint,fashion_style=Straight Leg|Full Length,has_video=No,fashion_material=Organic Cotton|Spandex,in_store_available=Online Exclusive",1,base,,1,Not Visible Individually,1000,1,Fashion Bottoms,98,,,,Taxable Goods,/v/p/vp04-mt-main.jpg,Main,/v/p/vp04-mt-main.jpg,Main,/v/p/vp04-mt-main.jpg,Main,,,,,Block after Info Column
VP04-MT-L,Venia Catalog/Bottoms/Pants & Shorts,Clara Wide Leg Pants,Clara-Wide-Leg-Pants,"<p>Slip on the Clara Wide Leg Pants and you'll immediately begin to feel something like an ocean breeze sweep over you. These pants are wrinkle-resistant and easy going, just like you. </p><p>Features:</p><ul><li>Cotton fold-down waistband</li><li>Wrinkle-resistant linen</li><li>Sits just below the waist</li><li>32"" inseam</li><li>Hand wash, line dry</li></ul>",,simple,"quantity_and_stock_status=In Stock,has_options=0,required_options=0,fashion_size=L,fashion_color=Mint,fashion_style=Straight Leg|Full Length,has_video=No,fashion_material=Organic Cotton|Spandex,in_store_available=Online Exclusive",1,base,,1,Not Visible Individually,1000,1,Fashion Bottoms,98,,,,Taxable Goods,/v/p/vp04-mt-main.jpg,Main,/v/p/vp04-mt-main.jpg,Main,/v/p/vp04-mt-main.jpg,Main,,,,,Block after Info Column
VP04-LL-XS,Venia Catalog/Bottoms/Pants & Shorts,Clara Wide Leg Pants,Clara-Wide-Leg-Pants,"<p>Slip on the Clara Wide Leg Pants and you'll immediately begin to feel something like an ocean breeze sweep over you. These pants are wrinkle-resistant and easy going, just like you. </p><p>Features:</p><ul><li>Cotton fold-down waistband</li><li>Wrinkle-resistant linen</li><li>Sits just below the waist</li><li>32"" inseam</li><li>Hand wash, line dry</li></ul>",,simple,"quantity_and_stock_status=In Stock,has_options=0,required_options=0,fashion_size=XS,fashion_color=Lilac,fashion_style=Straight Leg|Full Length,has_video=No,fashion_material=Organic Cotton|Spandex,in_store_available=Online Exclusive",1,base,,1,Not Visible Individually,1000,1,Fashion Bottoms,98,,,,Taxable Goods,/v/p/vp04-ll-main.jpg,Main,/v/p/vp04-ll-main.jpg,Main,/v/p/vp04-ll-main.jpg,Main,,,,,Block after Info Column
VP04-LL-S,Venia Catalog/Bottoms/Pants & Shorts,Clara Wide Leg Pants,Clara-Wide-Leg-Pants,"<p>Slip on the Clara Wide Leg Pants and you'll immediately begin to feel something like an ocean breeze sweep over you. These pants are wrinkle-resistant and easy going, just like you. </p><p>Features:</p><ul><li>Cotton fold-down waistband</li><li>Wrinkle-resistant linen</li><li>Sits just below the waist</li><li>32"" inseam</li><li>Hand wash, line dry</li></ul>",,simple,"quantity_and_stock_status=In Stock,has_options=0,required_options=0,fashion_size=S,fashion_color=Lilac,fashion_style=Straight Leg|Full Length,has_video=No,fashion_material=Organic Cotton|Spandex,in_store_available=Online Exclusive",1,base,,1,Not Visible Individually,1000,1,Fashion Bottoms,98,,,,Taxable Goods,/v/p/vp04-ll-main.jpg,Main,/v/p/vp04-ll-main.jpg,Main,/v/p/vp04-ll-main.jpg,Main,,,,,Block after Info Column
VP04-LL-M,Venia Catalog/Bottoms/Pants & Shorts,Clara Wide Leg Pants,Clara-Wide-Leg-Pants,"<p>Slip on the Clara Wide Leg Pants and you'll immediately begin to feel something like an ocean breeze sweep over you. These pants are wrinkle-resistant and easy going, just like you. </p><p>Features:</p><ul><li>Cotton fold-down waistband</li><li>Wrinkle-resistant linen</li><li>Sits just below the waist</li><li>32"" inseam</li><li>Hand wash, line dry</li></ul>",,simple,"quantity_and_stock_status=In Stock,has_options=0,required_options=0,fashion_size=M,fashion_color=Lilac,fashion_style=Straight Leg|Full Length,has_video=No,fashion_material=Organic Cotton|Spandex,in_store_available=Online Exclusive",1,base,,1,Not Visible Individually,1000,1,Fashion Bottoms,98,,,,Taxable Goods,/v/p/vp04-ll-main.jpg,Main,/v/p/vp04-ll-main.jpg,Main,/v/p/vp04-ll-main.jpg,Main,,,,,Block after Info Column
VP04-LL-L,Venia Catalog/Bottoms/Pants & Shorts,Clara Wide Leg Pants,Clara-Wide-Leg-Pants,"<p>Slip on the Clara Wide Leg Pants and you'll immediately begin to feel something like an ocean breeze sweep over you. These pants are wrinkle-resistant and easy going, just like you. </p><p>Features:</p><ul><li>Cotton fold-down waistband</li><li>Wrinkle-resistant linen</li><li>Sits just below the waist</li><li>32"" inseam</li><li>Hand wash, line dry</li></ul>",,simple,"quantity_and_stock_status=In Stock,has_options=0,required_options=0,fashion_size=L,fashion_color=Lilac,fashion_style=Straight Leg|Full Length,has_video=No,fashion_material=Organic Cotton|Spandex,in_store_available=Online Exclusive",1,base,,1,Not Visible Individually,1000,1,Fashion Bottoms,98,,,,Taxable Goods,/v/p/vp04-ll-main.jpg,Main,/v/p/vp04-ll-main.jpg,Main,/v/p/vp04-ll-main.jpg,Main,,,,,Block after Info Column
VP04-KH-XS,Venia Catalog/Bottoms/Pants & Shorts,Clara Wide Leg Pants,Clara-Wide-Leg-Pants,"<p>Slip on the Clara Wide Leg Pants and you'll immediately begin to feel something like an ocean breeze sweep over you. These pants are wrinkle-resistant and easy going, just like you. </p><p>Features:</p><ul><li>Cotton fold-down waistband</li><li>Wrinkle-resistant linen</li><li>Sits just below the waist</li><li>32"" inseam</li><li>Hand wash, line dry</li></ul>",,simple,"quantity_and_stock_status=In Stock,has_options=0,required_options=0,fashion_size=XS,fashion_color=Khaki,fashion_style=Straight Leg|Full Length,has_video=No,fashion_material=Organic Cotton|Spandex,in_store_available=Online Exclusive",1,base,,1,Not Visible Individually,1000,1,Fashion Bottoms,98,,,,Taxable Goods,/v/p/vp04-kh-main.jpg,Main,/v/p/vp04-kh-main.jpg,Main,/v/p/vp04-kh-main.jpg,Main,,,,,Block after Info Column
VP04-KH-S,Venia Catalog/Bottoms/Pants & Shorts,Clara Wide Leg Pants,Clara-Wide-Leg-Pants,"<p>Slip on the Clara Wide Leg Pants and you'll immediately begin to feel something like an ocean breeze sweep over you. These pants are wrinkle-resistant and easy going, just like you. </p><p>Features:</p><ul><li>Cotton fold-down waistband</li><li>Wrinkle-resistant linen</li><li>Sits just below the waist</li><li>32"" inseam</li><li>Hand wash, line dry</li></ul>",,simple,"quantity_and_stock_status=In Stock,has_options=0,required_options=0,fashion_size=S,fashion_color=Khaki,fashion_style=Straight Leg|Full Length,has_video=No,fashion_material=Organic Cotton|Spandex,in_store_available=Online Exclusive",1,base,,1,Not Visible Individually,1000,1,Fashion Bottoms,98,,,,Taxable Goods,/v/p/vp04-kh-main.jpg,Main,/v/p/vp04-kh-main.jpg,Main,/v/p/vp04-kh-main.jpg,Main,,,,,Block after Info Column
VP04-KH-M,Venia Catalog/Bottoms/Pants & Shorts,Clara Wide Leg Pants,Clara-Wide-Leg-Pants,"<p>Slip on the Clara Wide Leg Pants and you'll immediately begin to feel something like an ocean breeze sweep over you. These pants are wrinkle-resistant and easy going, just like you. </p><p>Features:</p><ul><li>Cotton fold-down waistband</li><li>Wrinkle-resistant linen</li><li>Sits just below the waist</li><li>32"" inseam</li><li>Hand wash, line dry</li></ul>",,simple,"quantity_and_stock_status=In Stock,has_options=0,required_options=0,fashion_size=M,fashion_color=Khaki,fashion_style=Straight Leg|Full Length,has_video=No,fashion_material=Organic Cotton|Spandex,in_store_available=Online Exclusive",1,base,,1,Not Visible Individually,1000,1,Fashion Bottoms,98,,,,Taxable Goods,/v/p/vp04-kh-main.jpg,Main,/v/p/vp04-kh-main.jpg,Main,/v/p/vp04-kh-main.jpg,Main,,,,,Block after Info Column
VP04-KH-L,Venia Catalog/Bottoms/Pants & Shorts,Clara Wide Leg Pants,Clara-Wide-Leg-Pants,"<p>Slip on the Clara Wide Leg Pants and you'll immediately begin to feel something like an ocean breeze sweep over you. These pants are wrinkle-resistant and easy going, just like you. </p><p>Features:</p><ul><li>Cotton fold-down waistband</li><li>Wrinkle-resistant linen</li><li>Sits just below the waist</li><li>32"" inseam</li><li>Hand wash, line dry</li></ul>",,simple,"quantity_and_stock_status=In Stock,has_options=0,required_options=0,fashion_size=L,fashion_color=Khaki,fashion_style=Straight Leg|Full Length,has_video=No,fashion_material=Organic Cotton|Spandex,in_store_available=Online Exclusive",1,base,,1,Not Visible Individually,1000,1,Fashion Bottoms,98,,,,Taxable Goods,/v/p/vp04-kh-main.jpg,Main,/v/p/vp04-kh-main.jpg,Main,/v/p/vp04-kh-main.jpg,Main,,,,,Block after Info Column
VP03-RN-XS,Venia Catalog/Bottoms/Pants & Shorts,Camilla Palazzo Pants,Camilla-Palazzo-Pants,"<p>The Camilla Palazzo Pants are a toss up when it comes to fashion or function. And really it doesn't matter because you'll love them for both. They carry amazing detail without the need for structure. </p><p>Features:</p><ul><li>Elastic waistband</li><li>Pull on</li><li>Sits at the waist</li><li>32"" inseam</li><li>Machine wash, line dry</li></ul>",,simple,"quantity_and_stock_status=In Stock,has_options=0,required_options=0,fashion_size=XS,fashion_color=Rain,fashion_style=Straight Leg|Full Length,has_video=No,fashion_material=Polyester|Spandex,in_store_available=Online Exclusive",1,base,,1,Not Visible Individually,1000,1,Fashion Bottoms,88,70,2/1/17,8/27/19,Taxable Goods,/v/p/vp03-rn-main.jpg,Main,/v/p/vp03-rn-main.jpg,Main,/v/p/vp03-rn-main.jpg,Main,,,,,Block after Info Column
VP03-RN-S,Venia Catalog/Bottoms/Pants & Shorts,Camilla Palazzo Pants,Camilla-Palazzo-Pants,"<p>The Camilla Palazzo Pants are a toss up when it comes to fashion or function. And really it doesn't matter because you'll love them for both. They carry amazing detail without the need for structure. </p><p>Features:</p><ul><li>Elastic waistband</li><li>Pull on</li><li>Sits at the waist</li><li>32"" inseam</li><li>Machine wash, line dry</li></ul>",,simple,"quantity_and_stock_status=In Stock,has_options=0,required_options=0,fashion_size=S,fashion_color=Rain,fashion_style=Straight Leg|Full Length,has_video=No,fashion_material=Polyester|Spandex,in_store_available=Online Exclusive",1,base,,1,Not Visible Individually,1000,1,Fashion Bottoms,88,70,2/1/17,8/27/19,Taxable Goods,/v/p/vp03-rn-main.jpg,Main,/v/p/vp03-rn-main.jpg,Main,/v/p/vp03-rn-main.jpg,Main,,,,,Block after Info Column
VP03-RN-M,Venia Catalog/Bottoms/Pants & Shorts,Camilla Palazzo Pants,Camilla-Palazzo-Pants,"<p>The Camilla Palazzo Pants are a toss up when it comes to fashion or function. And really it doesn't matter because you'll love them for both. They carry amazing detail without the need for structure. </p><p>Features:</p><ul><li>Elastic waistband</li><li>Pull on</li><li>Sits at the waist</li><li>32"" inseam</li><li>Machine wash, line dry</li></ul>",,simple,"quantity_and_stock_status=In Stock,has_options=0,required_options=0,fashion_size=M,fashion_color=Rain,fashion_style=Straight Leg|Full Length,has_video=No,fashion_material=Polyester|Spandex,in_store_available=Online Exclusive",1,base,,1,Not Visible Individually,1000,1,Fashion Bottoms,88,70,2/1/17,8/27/19,Taxable Goods,/v/p/vp03-rn-main.jpg,Main,/v/p/vp03-rn-main.jpg,Main,/v/p/vp03-rn-main.jpg,Main,,,,,Block after Info Column
VP03-RN-L,Venia Catalog/Bottoms/Pants & Shorts,Camilla Palazzo Pants,Camilla-Palazzo-Pants,"<p>The Camilla Palazzo Pants are a toss up when it comes to fashion or function. And really it doesn't matter because you'll love them for both. They carry amazing detail without the need for structure. </p><p>Features:</p><ul><li>Elastic waistband</li><li>Pull on</li><li>Sits at the waist</li><li>32"" inseam</li><li>Machine wash, line dry</li></ul>",,simple,"quantity_and_stock_status=In Stock,has_options=0,required_options=0,fashion_size=L,fashion_color=Rain,fashion_style=Straight Leg|Full Length,has_video=No,fashion_material=Polyester|Spandex,in_store_available=Online Exclusive",1,base,,1,Not Visible Individually,1000,1,Fashion Bottoms,88,70,2/1/17,8/27/19,Taxable Goods,/v/p/vp03-rn-main.jpg,Main,/v/p/vp03-rn-main.jpg,Main,/v/p/vp03-rn-main.jpg,Main,,,,,Block after Info Column
